Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000028226,Mmp16,Gene Expression,0.07831013340399476,0.0,0.0,1670,0.1736526521639478,1295
ENSMUSG00000026471,Mr1,Gene Expression,0.07829781338579885,0.0,0.0,1626,0.20904423292323607,1239
ENSMUSG00000013646,Sh3bp5l,Gene Expression,0.07826174144257163,0.0,0.0,12592,1.6323106428875729,5156
ENSMUSG00000070368,Prok1,Gene Expression,0.0782395441856446,0.0,0.0,40,0.003753815734495551,34
ENSMUSG00000047642,D930020B18Rik,Gene Expression,0.07822734517400147,0.0,0.0,342,0.03937607644491774,311
ENSMUSG00000020700,Map3k3,Gene Expression,0.07822551532665599,0.0,0.0,9126,1.1399523100653473,4382
ENSMUSG00000029427,Zcchc8,Gene Expression,0.07822214141033125,0.0,0.0,5963,0.7316221464182525,3447
ENSMUSG00000005899,Smpd4,Gene Expression,0.07820220704327883,0.0,0.0,4596,0.5064553100962712,2829
ENSMUSG00000030042,Pole4,Gene Expression,0.07816371694035386,0.0,0.0,18193,2.2550253601715764,5653
ENSMUSG00000001665,Gstt3,Gene Expression,0.07815374018670061,0.0,0.0,913,0.14100280813236227,773
ENSMUSG00000056537,Rlim,Gene Expression,0.07812301073363269,0.0,0.0,12798,1.512054904478531,4931
ENSMUSG00000047986,Palm3,Gene Expression,0.07809848669153321,0.0,0.0,605,0.06752285320608974,512
ENSMUSG00000032410,Xrn1,Gene Expression,0.07809451308624395,0.0,0.0,7337,0.8181919601853862,3778
ENSMUSG00000025979,Mob4,Gene Expression,0.07809313215405836,0.0,0.0,6745,0.7970044764581372,3713
ENSMUSG00000028779,Pef1,Gene Expression,0.0780887524404627,0.0,0.0,18594,2.2627850245361025,5597
ENSMUSG00000019810,Fuca2,Gene Expression,0.07808174960990286,0.0,0.0,12778,1.5983613197678197,5066
ENSMUSG00000030870,Ubfd1,Gene Expression,0.07806547517389706,0.0,0.0,8136,0.9676298236136028,4118
ENSMUSG00000046387,Pcdhb17,Gene Expression,0.07805049289440588,0.0,0.0,6276,0.708563703461297,3455
ENSMUSG00000026003,Acadl,Gene Expression,0.0780477116770404,0.0,0.0,13816,2.0716116391320996,5489
ENSMUSG00000071646,Mta2,Gene Expression,0.07803425271626527,0.0,0.0,15055,1.8566967691158474,5294
ENSMUSG00000013367,Iglon5,Gene Expression,0.07800434461795873,0.0,0.0,3286,0.415906202626755,2422
ENSMUSG00000025783,4930412O13Rik,Gene Expression,0.07797298344578339,0.0,0.0,102,0.020271381732739638,89
ENSMUSG00000009535,Rnmt,Gene Expression,0.07793087659424473,0.0,0.0,9049,1.0203223566015345,4216
ENSMUSG00000020088,Sar1a,Gene Expression,0.0779296740345677,0.0,0.0,15812,1.9026414506542284,5367
ENSMUSG00000044986,Tst,Gene Expression,0.07792809289098188,0.0,0.0,7878,1.1878943548173428,4315
ENSMUSG00000028470,Hint2,Gene Expression,0.07788735822133352,0.0,0.0,18199,2.1592065652603445,5617
ENSMUSG00000031683,Lsm6,Gene Expression,0.07788046760407967,0.0,0.0,11299,1.8053623820603606,4882
ENSMUSG00000027615,Hps3,Gene Expression,0.07786913092509279,0.0,0.0,7047,0.9152293695188173,3932
ENSMUSG00000017188,Coa3,Gene Expression,0.07785710504378165,0.0,0.0,7923,1.0458735520478204,4161
ENSMUSG00000022255,Mtdh,Gene Expression,0.07785279103360568,0.0,0.0,13301,1.623064957315613,5045
ENSMUSG00000014554,Dguok,Gene Expression,0.0778382865028012,0.0,0.0,13685,1.6210919685547933,5075
ENSMUSG00000004561,Mettl17,Gene Expression,0.07783500314747772,0.0,0.0,13665,1.5957954936889678,5071
ENSMUSG00000022553,Maf1,Gene Expression,0.07782066138292199,0.0,0.0,21256,2.633587154872301,5918
ENSMUSG00000062175,Tgif2,Gene Expression,0.07780614463176927,0.0,0.0,434,0.06360069439765491,375
ENSMUSG00000009772,Nuak2,Gene Expression,0.07780407056901471,0.0,0.0,880,0.10979954897947238,716
ENSMUSG00000035769,Xylb,Gene Expression,0.07777245545189031,0.0,0.0,2480,0.27731355698598,1851
ENSMUSG00000041685,Fcho2,Gene Expression,0.07775212114802223,0.0,0.0,8849,1.0691783841846896,4279
ENSMUSG00000041297,Cdk13,Gene Expression,0.07775076945666044,0.0,0.0,9863,1.1893358603506683,4385
ENSMUSG00000025731,Mettl26,Gene Expression,0.07765419205903129,0.0,0.0,10812,1.3040600257408204,4644
ENSMUSG00000027204,Fbn1,Gene Expression,0.07763565568097054,0.0,0.0,873,0.12485371814338136,761
ENSMUSG00000001518,Itfg2,Gene Expression,0.07761723696933605,0.0,0.0,4934,0.5888319288510832,3025
ENSMUSG00000024566,Atp9b,Gene Expression,0.07760562341454327,0.0,0.0,17203,2.065411039156436,5542
ENSMUSG00000029578,Wipi2,Gene Expression,0.07758042556476999,0.0,0.0,40086,4.889642651400132,6463
ENSMUSG00000028402,Mpdz,Gene Expression,0.07753896385536554,0.0,0.0,11902,1.4339006404168788,4785
ENSMUSG00000069170,Adgrv1,Gene Expression,0.07753520578307974,0.0,0.0,908,0.1550391915957799,756
ENSMUSG00000022479,Vdr,Gene Expression,0.07751252859646839,0.0,0.0,139,0.014223103632890546,110
ENSMUSG00000056328,Myh1,Gene Expression,0.07748078818646251,0.0,0.0,266,0.027593357245129804,232
ENSMUSG00000006221,Hspb7,Gene Expression,0.07744897280883173,0.0,0.0,100,0.018298420465008312,88
ENSMUSG00000027108,Ola1,Gene Expression,0.07744594215411799,0.0,0.0,4029,0.43689943772413464,2618
ENSMUSG00000079557,March2,Gene Expression,0.07744181420606286,0.0,0.0,15144,2.0308285020274544,5571
ENSMUSG00000071533,Pcnp,Gene Expression,0.07742258949615595,0.0,0.0,17937,2.199911865231743,5649
ENSMUSG00000067220,Cnga1,Gene Expression,0.07738040460657339,0.0,0.0,7,0.001562334914541318,7
ENSMUSG00000015850,Adamtsl4,Gene Expression,0.07736351576112994,0.0,0.0,771,0.1733471478871388,701
ENSMUSG00000058173,Smco4,Gene Expression,0.07735834202484869,0.0,0.0,1547,0.19501614130668163,1162
ENSMUSG00000018509,Cenpv,Gene Expression,0.07735077165273992,0.0,0.0,7357,0.8511145308756428,3877
ENSMUSG00000027828,Ssr3,Gene Expression,0.07734573351675468,0.0,0.0,13097,1.5874132401473717,5042
ENSMUSG00000025733,Rhot2,Gene Expression,0.07734369552866521,0.0,0.0,26250,3.393768806564855,6197
ENSMUSG00000042520,Ubap2l,Gene Expression,0.07734081424885919,0.0,0.0,30777,3.7149723093066216,6283
ENSMUSG00000029821,Gsdme,Gene Expression,0.07730868872827412,0.0,0.0,7193,0.8628915849342483,3900
ENSMUSG00000078719,Msmp,Gene Expression,0.07730050111941962,0.0,0.0,12,0.002160019531899097,11
ENSMUSG00000014606,Slc25a11,Gene Expression,0.07727273810786243,0.0,0.0,17397,2.097758936907159,5499
ENSMUSG00000030527,Crtc3,Gene Expression,0.07725222684765815,0.0,0.0,5559,0.6890273146107526,3261
ENSMUSG00000096145,Vkorc1,Gene Expression,0.07723966685012529,0.0,0.0,7519,1.0111661839349926,3918
ENSMUSG00000018999,Slc35b4,Gene Expression,0.07723291870367,0.0,0.0,8000,0.9126876349384411,3972
ENSMUSG00000046295,Ankle1,Gene Expression,0.07722311024243465,0.0,0.0,335,0.04345795825958021,296
ENSMUSG00000024811,Tnks2,Gene Expression,0.07722015254950643,0.0,0.0,11635,1.461055454299097,4800
ENSMUSG00000025578,Cbx8,Gene Expression,0.07717836220769753,0.0,0.0,6127,0.71714792990763,3471
ENSMUSG00000023977,Ubr2,Gene Expression,0.0771626126232593,0.0,0.0,3750,0.5455438896423066,2637
ENSMUSG00000033192,Lpcat2,Gene Expression,0.07712696312497178,0.0,0.0,3791,0.6397261198907895,2690
ENSMUSG00000029817,Tra2a,Gene Expression,0.07711857736179731,0.0,0.0,24410,3.036556858141498,5955
ENSMUSG00000020776,Fbf1,Gene Expression,0.0770902339960383,0.0,0.0,8448,0.9979854568198285,4193
ENSMUSG00000018143,Mafk,Gene Expression,0.0770879448397925,0.0,0.0,2911,0.409498472141225,2121
ENSMUSG00000021423,Ly86,Gene Expression,0.07705894264649084,0.0,0.0,3289,0.5118110302912694,2380
ENSMUSG00000064127,Med14,Gene Expression,0.07704036371987692,0.0,0.0,6082,0.6783634411550705,3442
ENSMUSG00000037578,Pkd2l1,Gene Expression,0.07701792731212422,0.0,0.0,738,0.1504548258251957,643
ENSMUSG00000004996,Mri1,Gene Expression,0.07701540479254237,0.0,0.0,12061,1.4017469558395352,4835
ENSMUSG00000021431,Snrnp48,Gene Expression,0.07700096148659384,0.0,0.0,13489,1.7246774306798067,5167
ENSMUSG00000032601,Prkar2a,Gene Expression,0.0769913597015863,0.0,0.0,8977,1.1155681282590904,4361
ENSMUSG00000051910,Sox6,Gene Expression,0.0769875975514647,0.0,0.0,2183,0.3195078843471773,1652
ENSMUSG00000003380,Rabac1,Gene Expression,0.07698298640687574,0.0,0.0,20841,2.596606083465538,5845
ENSMUSG00000025171,Ubtd1,Gene Expression,0.07697531283957137,0.0,0.0,7317,0.8946919957191605,3897
ENSMUSG00000059898,Dsc3,Gene Expression,0.0769657567487354,0.0,0.0,110,0.014050062828900506,96
ENSMUSG00000070702,Csn1s1,Gene Expression,0.07694366952810919,0.0,0.0,2,0.00016836297991168204,2
ENSMUSG00000024163,Mapk8ip3,Gene Expression,0.07693707949671992,0.0,0.0,39671,4.937841894711455,6464
ENSMUSG00000006299,Aamp,Gene Expression,0.07692336937358935,0.0,0.0,73420,9.354547115177601,6827
ENSMUSG00000104346,Pcdhga3,Gene Expression,0.07691628150472521,0.0,0.0,4577,0.498531984420531,2778
ENSMUSG00000020123,Avpr1a,Gene Expression,0.07689624491708218,0.0,0.0,158,0.02019994397151271,138
ENSMUSG00000038642,Ctss,Gene Expression,0.07689125133607203,0.0,0.0,5672,0.8429405027284996,3374
ENSMUSG00000047013,Fbxo41,Gene Expression,0.0768054102653232,0.0,0.0,3553,0.39945840594506987,2395
ENSMUSG00000066036,Ubr4,Gene Expression,0.07676541204926479,0.0,0.0,40723,5.0606651917563,6501
ENSMUSG00000033902,Mapkbp1,Gene Expression,0.07674509270018667,0.0,0.0,8209,0.9437477667680336,4033
ENSMUSG00000102206,Pcdha11,Gene Expression,0.0767364724532811,0.0,0.0,5080,0.5481221664449855,3001
ENSMUSG00000018286,Psmb6,Gene Expression,0.07672425219556159,0.0,0.0,17806,2.1763276874535773,5598
ENSMUSG00000034269,Setd5,Gene Expression,0.07662873785938122,0.0,0.0,18620,2.1886886796813294,5571
ENSMUSG00000023015,Racgap1,Gene Expression,0.07662610440552685,0.0,0.0,2469,0.2841243776521183,1812
ENSMUSG00000043518,Rai2,Gene Expression,0.07658070882105479,0.0,0.0,3151,0.38664952974120814,2234
ENSMUSG00000027276,Jag1,Gene Expression,0.07655994224847013,0.0,0.0,1540,0.25940975700610147,1240
ENSMUSG00000017774,Myo1c,Gene Expression,0.07655210370047975,0.0,0.0,6304,0.8549599208941009,3609
ENSMUSG00000063236,1110038F14Rik,Gene Expression,0.07653986837485847,0.0,0.0,16747,2.095758542935464,5523
ENSMUSG00000030255,Sspn,Gene Expression,0.07650858188641002,0.0,0.0,2595,0.4900293782510396,2078
ENSMUSG00000024369,Nelfe,Gene Expression,0.07646611817844177,0.0,0.0,15835,1.9238306690773694,5353
ENSMUSG00000003039,Fam32a,Gene Expression,0.07645329494292506,0.0,0.0,22119,2.7425414020631282,5921
ENSMUSG00000006262,Mob1b,Gene Expression,0.07644149959685897,0.0,0.0,5809,0.6584308295198781,3312
ENSMUSG00000032649,Colgalt2,Gene Expression,0.07643686791050185,0.0,0.0,2452,0.31022512651531914,1773
ENSMUSG00000037710,Cisd1,Gene Expression,0.07642196863608826,0.0,0.0,14983,1.9106492832956752,5414
ENSMUSG00000029439,Sfswap,Gene Expression,0.07640918600368034,0.0,0.0,22418,2.669278371152866,5848
ENSMUSG00000032607,Amt,Gene Expression,0.07640114013872586,0.0,0.0,6877,0.8671331153667553,3769
ENSMUSG00000017686,Rhot1,Gene Expression,0.07639637586392385,0.0,0.0,11846,1.3626036605821013,4778
ENSMUSG00000032359,Ctsh,Gene Expression,0.07639563439110068,0.0,0.0,2738,0.46386289815623266,1978
ENSMUSG00000040731,Eif4h,Gene Expression,0.07639034147007878,0.0,0.0,47615,5.980403661799683,6651
ENSMUSG00000015839,Nfe2l2,Gene Expression,0.07633519101901871,0.0,0.0,4134,0.5684662654622415,2665
ENSMUSG00000020333,Acsl6,Gene Expression,0.07625510915331722,0.0,0.0,12581,1.6390242022183972,5222
ENSMUSG00000015599,Ttbk1,Gene Expression,0.07625051082778253,0.0,0.0,12060,1.5251056341493774,4949
ENSMUSG00000039194,Rlbp1,Gene Expression,0.07622528686318908,0.0,0.0,800,0.12019316290980306,685
ENSMUSG00000022978,Mis18a,Gene Expression,0.07621945954044579,0.0,0.0,2311,0.25084213101525665,1691
ENSMUSG00000044328,Trp53i13,Gene Expression,0.07621698274500055,0.0,0.0,2138,0.3162867941251016,1591
ENSMUSG00000034653,Ythdc2,Gene Expression,0.07621265016907834,0.0,0.0,8353,0.9378276567227395,4094
ENSMUSG00000018428,Akap1,Gene Expression,0.0762083325179099,0.0,0.0,15017,1.778102309933896,5286
ENSMUSG00000024130,Abca3,Gene Expression,0.07618902153140603,0.0,0.0,14739,1.739983771556202,5222
ENSMUSG00000050410,Tcf19,Gene Expression,0.07616538163173177,0.0,0.0,862,0.09689964633924202,727
ENSMUSG00000027425,Kat14,Gene Expression,0.0761461914982213,0.0,0.0,17670,2.0751483318780526,5480
ENSMUSG00000020918,Kat2a,Gene Expression,0.07613890874783731,0.0,0.0,16257,1.9055917528503494,5360
ENSMUSG00000053719,Klk1b26,Gene Expression,0.07611046988283608,0.0,0.0,24,0.0012419621067859745,22
ENSMUSG00000027708,Dcun1d1,Gene Expression,0.07609868036790082,0.0,0.0,10208,1.275292117643548,4640
ENSMUSG00000021218,Gdi2,Gene Expression,0.07609034404873777,0.0,0.0,17456,2.159670845834216,5669
ENSMUSG00000026037,Orc2,Gene Expression,0.07607817460445392,0.0,0.0,12309,1.4660275913794383,4935
ENSMUSG00000028911,Srsf4,Gene Expression,0.07605699582627172,0.0,0.0,19789,2.369504452450742,5700
ENSMUSG00000028572,Hook1,Gene Expression,0.07604160181599008,0.0,0.0,2578,0.26211275872763673,1849
ENSMUSG00000045954,Cavin2,Gene Expression,0.0760381561534221,0.0,0.0,2412,0.38928469371845437,1736
ENSMUSG00000096010,Hist4h4,Gene Expression,0.07603784038939228,0.0,0.0,2357,0.27716447004528105,1737
ENSMUSG00000074909,Ranbp6,Gene Expression,0.07603271551171206,0.0,0.0,7672,0.943518227887529,4049
ENSMUSG00000040209,Zfp704,Gene Expression,0.07602551175997492,0.0,0.0,10739,1.3401045865033656,4601
ENSMUSG00000069835,Sat2,Gene Expression,0.0760047580927413,0.0,0.0,6580,0.8300266682215864,3625
ENSMUSG00000006344,Ggt5,Gene Expression,0.07599971083423318,0.0,0.0,1623,0.26064499878369124,1245
ENSMUSG00000056856,Jakmip3,Gene Expression,0.07599383131528938,0.0,0.0,4640,0.5097349493292874,2860
ENSMUSG00000066900,Suds3,Gene Expression,0.0759886795604817,0.0,0.0,18901,2.2653776076396284,5601
ENSMUSG00000042289,Hsd3b7,Gene Expression,0.07598696361221445,0.0,0.0,1926,0.2611987957200087,1379
ENSMUSG00000059336,Slc14a1,Gene Expression,0.07598116407507367,0.0,0.0,3711,0.6048476987769897,2501
ENSMUSG00000055835,Zfp1,Gene Expression,0.07597970145763301,0.0,0.0,5467,0.6007327419410797,3210
ENSMUSG00000033510,Otud7a,Gene Expression,0.075972632757362,0.0,0.0,4871,0.5744380239407533,2923
ENSMUSG00000010651,Acaa1b,Gene Expression,0.07595436272467508,0.0,0.0,255,0.03359468870795817,228
ENSMUSG00000030560,Ctsc,Gene Expression,0.07594612826889297,0.0,0.0,1099,0.2076093364093722,919
ENSMUSG00000024740,Ddb1,Gene Expression,0.07593203663714972,0.0,0.0,41842,5.00068095985127,6512
ENSMUSG00000078789,Dph1,Gene Expression,0.07592459025136812,0.0,0.0,6745,0.7420542259429318,3550
ENSMUSG00000032293,Ireb2,Gene Expression,0.07592007794664099,0.0,0.0,10252,1.18022641204448,4475
ENSMUSG00000029859,Epha1,Gene Expression,0.07591925462780638,0.0,0.0,121,0.015434188794417106,106
ENSMUSG00000018446,C1qbp,Gene Expression,0.07590988620724579,0.0,0.0,15724,1.895492266468747,5425
ENSMUSG00000031858,Mau2,Gene Expression,0.07589573403857135,0.0,0.0,19137,2.257326769078416,5629
ENSMUSG00000042190,Cmklr1,Gene Expression,0.07587794565592142,0.0,0.0,597,0.11251026818419468,524
ENSMUSG00000033629,Hacd3,Gene Expression,0.07581766373707466,0.0,0.0,14988,1.7461173243429569,5239
ENSMUSG00000029250,Polr2b,Gene Expression,0.0758080196735962,0.0,0.0,13151,1.5361541653903785,5030
ENSMUSG00000041205,Map6d1,Gene Expression,0.07577279519533985,0.0,0.0,3667,0.5220961391350117,2523
ENSMUSG00000031586,Rbpms,Gene Expression,0.07577136151180432,0.0,0.0,904,0.13467265717635796,683
ENSMUSG00000027422,Rrbp1,Gene Expression,0.07576546582041876,0.0,0.0,6187,0.8598528730042662,3523
ENSMUSG00000002588,Pon1,Gene Expression,0.0757370780765228,0.0,0.0,19,0.0016853700366790136,18
ENSMUSG00000035078,Mtmr9,Gene Expression,0.07572986511805056,0.0,0.0,32058,4.009186253134035,6292
ENSMUSG00000075324,Fign,Gene Expression,0.07568496940753697,0.0,0.0,519,0.07641260097664222,458
ENSMUSG00000031461,Myom2,Gene Expression,0.07566035993279067,0.0,0.0,71,0.008413078894428763,66
ENSMUSG00000024098,Twsg1,Gene Expression,0.07565502917120054,0.0,0.0,4921,0.6014864274826487,2935
ENSMUSG00000029430,Ran,Gene Expression,0.07564902399540228,0.0,0.0,7334,0.873850372254434,3910
ENSMUSG00000033769,Exoc6b,Gene Expression,0.07564740361740091,0.0,0.0,9349,1.2641841786369308,4589
ENSMUSG00000027067,Ssrp1,Gene Expression,0.07563338333478264,0.0,0.0,19147,2.326923185295762,5701
ENSMUSG00000024826,Dpf2,Gene Expression,0.07563114195013347,0.0,0.0,23835,3.0142196866825666,6094
ENSMUSG00000004040,Stat3,Gene Expression,0.07562184989988734,0.0,0.0,11928,1.6417562280040197,4886
ENSMUSG00000089704,Galnt2,Gene Expression,0.07561795623352935,0.0,0.0,18165,2.2513380684679793,5660
ENSMUSG00000045767,B230219D22Rik,Gene Expression,0.07560387732602969,0.0,0.0,11794,1.3671920041540455,4663
ENSMUSG00000078429,Ctdsp2,Gene Expression,0.07560312018834621,0.0,0.0,8842,1.203239640325112,4337
ENSMUSG00000006494,Pdk1,Gene Expression,0.07559723535461031,0.0,0.0,3473,0.38087145114289334,2298
ENSMUSG00000063172,Hspb11,Gene Expression,0.07559578027572914,0.0,0.0,8644,1.0355725127144788,4257
ENSMUSG00000009621,Vav2,Gene Expression,0.07559270416849127,0.0,0.0,3949,0.5511605013975572,2623
ENSMUSG00000027714,Exosc9,Gene Expression,0.07558951555690074,0.0,0.0,6869,0.8058044708830462,3703
ENSMUSG00000031570,Plpp5,Gene Expression,0.07558213812753295,0.0,0.0,6100,0.684523885082192,3401
ENSMUSG00000059796,Eif4a1,Gene Expression,0.07556135946518082,0.0,0.0,11622,1.3816622219800818,4699
ENSMUSG00000026349,Ccnt2,Gene Expression,0.07556061405110723,0.0,0.0,10239,1.1694702065813634,4520
ENSMUSG00000050234,Gja4,Gene Expression,0.07555076997258164,0.0,0.0,1670,0.2873023678559263,1323
ENSMUSG00000030301,Ccdc91,Gene Expression,0.07553892501402108,0.0,0.0,13502,1.67006650698592,5210
ENSMUSG00000015120,Ube2i,Gene Expression,0.07547733541558033,0.0,0.0,11207,1.4348654077436334,4812
ENSMUSG00000031442,Mcf2l,Gene Expression,0.07547328803839953,0.0,0.0,6536,0.7801047226777589,3549
ENSMUSG00000024338,Psmb8,Gene Expression,0.07546372838773072,0.0,0.0,1684,0.24885589902941863,1230
ENSMUSG00000030393,Zik1,Gene Expression,0.07545154166180601,0.0,0.0,3398,0.35966433122946045,2315
ENSMUSG00000062234,Gak,Gene Expression,0.0754463201869133,0.0,0.0,27443,3.263692014377508,6076
ENSMUSG00000039987,Phtf2,Gene Expression,0.07543246969843585,0.0,0.0,8691,1.0202966610447612,4202
ENSMUSG00000035478,Mbd3,Gene Expression,0.07542328130975658,0.0,0.0,51553,6.602720789639051,6705
ENSMUSG00000005078,Jkamp,Gene Expression,0.07540513958805158,0.0,0.0,21416,2.643235293301141,5857
ENSMUSG00000029790,Cep41,Gene Expression,0.07539974690864752,0.0,0.0,1760,0.19004778541594394,1315
ENSMUSG00000033684,Qsox1,Gene Expression,0.07539903773611015,0.0,0.0,5726,0.7567763572450239,3391
ENSMUSG00000034959,Rubcnl,Gene Expression,0.07538861286971359,0.0,0.0,687,0.08227191529397991,591
ENSMUSG00000055745,Rtl6,Gene Expression,0.07531437099886706,0.0,0.0,5514,0.6069011249607856,3151
ENSMUSG00000001419,Mef2d,Gene Expression,0.0753137340272872,0.0,0.0,7971,0.923970014856306,4020
ENSMUSG00000002871,Tpra1,Gene Expression,0.07530122270503808,0.0,0.0,9070,1.1654309136442813,4475
ENSMUSG00000025949,Pikfyve,Gene Expression,0.07529097690955056,0.0,0.0,8843,0.9977216368231744,4156
ENSMUSG00000029922,Mkrn1,Gene Expression,0.0752667895886406,0.0,0.0,29932,3.737975533414683,6316
ENSMUSG00000007035,Msh5,Gene Expression,0.07525879924157848,0.0,0.0,440,0.049360418867280355,375
ENSMUSG00000041187,Prkd2,Gene Expression,0.07518234193614828,0.0,0.0,2691,0.334968981630499,1874
ENSMUSG00000022043,Trim35,Gene Expression,0.07517757585522288,0.0,0.0,12984,1.6455175873428325,5082
ENSMUSG00000041482,Piezo2,Gene Expression,0.07517276046639877,0.0,0.0,374,0.07994376546885722,317
ENSMUSG00000028127,Abcd3,Gene Expression,0.07517021086007719,0.0,0.0,16565,2.051692034862437,5564
ENSMUSG00000028744,Pqlc2,Gene Expression,0.07516962941417547,0.0,0.0,7180,0.8929384224639599,3834
ENSMUSG00000028393,Alad,Gene Expression,0.07516962051650274,0.0,0.0,11869,1.4468898983901919,4848
ENSMUSG00000020415,Pttg1,Gene Expression,0.07515828586767544,0.0,0.0,17342,2.2209798603564197,5615
ENSMUSG00000018765,Fxr2,Gene Expression,0.07515342779948178,0.0,0.0,32557,3.992409486524928,6321
ENSMUSG00000032525,Nktr,Gene Expression,0.07514359690450882,0.0,0.0,17793,2.0556814235582257,5477
ENSMUSG00000005220,Corin,Gene Expression,0.07514118450940761,0.0,0.0,132,0.013082801882776758,103
ENSMUSG00000037243,Zfp692,Gene Expression,0.0751176425846214,0.0,0.0,17840,2.1626115470235,5563
ENSMUSG00000033542,Arhgef5,Gene Expression,0.07511697522630353,0.0,0.0,372,0.04043871308835949,283
ENSMUSG00000026435,Slc45a3,Gene Expression,0.07511590263602914,0.0,0.0,497,0.13430596346906234,455
ENSMUSG00000057315,Arhgap24,Gene Expression,0.07510744138998061,0.0,0.0,1067,0.1469388859963192,898
ENSMUSG00000002409,Dyrk1b,Gene Expression,0.07509769924165306,0.0,0.0,21149,2.5660847123004773,5775
ENSMUSG00000043257,Pigv,Gene Expression,0.07506585950776588,0.0,0.0,6622,0.8559879901624292,3641
ENSMUSG00000044629,Cnrip1,Gene Expression,0.07506382190306862,0.0,0.0,4757,0.5208866728426215,2881
ENSMUSG00000054723,Vmac,Gene Expression,0.07506199146351275,0.0,0.0,3129,0.3612850722739516,2049
ENSMUSG00000078853,Igtp,Gene Expression,0.07503886607229257,0.0,0.0,1655,0.22258299408622026,1279
ENSMUSG00000040003,Magi2,Gene Expression,0.07502892568786629,0.0,0.0,3989,0.475394233491994,2577
ENSMUSG00000032383,Ppib,Gene Expression,0.07501964037702907,0.0,0.0,22058,2.6621301352211106,5886
ENSMUSG00000018363,Smurf2,Gene Expression,0.07500391667836089,0.0,0.0,9895,1.2940479229590007,4606
ENSMUSG00000033430,Terf2ip,Gene Expression,0.07500117055278425,0.0,0.0,10938,1.3418426894960676,4799
ENSMUSG00000047747,Rnf150,Gene Expression,0.0749914413754259,0.0,0.0,2594,0.293688096919683,1932
ENSMUSG00000038170,Pde4dip,Gene Expression,0.07495989626921094,0.0,0.0,11866,1.3487452855457114,4740
ENSMUSG00000050377,Il31ra,Gene Expression,0.07494980519404386,0.0,0.0,64,0.015642859796332936,57
ENSMUSG00000026893,Gca,Gene Expression,0.0749439326983065,0.0,0.0,6322,0.7721286795603678,3558
ENSMUSG00000073139,Tmem185a,Gene Expression,0.07491536055770867,0.0,0.0,13642,1.661311040710716,5182
ENSMUSG00000028889,Yrdc,Gene Expression,0.07491411313514239,0.0,0.0,15575,1.7853791735844267,5217
ENSMUSG00000020171,Yeats4,Gene Expression,0.07489662636232272,0.0,0.0,10874,1.2710955497928573,4640
ENSMUSG00000031214,Ophn1,Gene Expression,0.07485364942300148,0.0,0.0,3947,0.4571594437012083,2664
ENSMUSG00000036854,Hspb6,Gene Expression,0.07485094224612612,0.0,0.0,3637,0.5295176387027245,2483
ENSMUSG00000024757,Slc22a19,Gene Expression,0.07482948571334527,0.0,0.0,8,0.0010863354721571228,8
ENSMUSG00000007613,Tgfbr1,Gene Expression,0.07480673796354197,0.0,0.0,4370,0.5531282509482869,2768
ENSMUSG00000064325,Hhip,Gene Expression,0.07479773682387097,0.0,0.0,1075,0.22144096153141835,952
ENSMUSG00000022033,Pbk,Gene Expression,0.07478789248264613,0.0,0.0,66,0.010630270125921638,61
ENSMUSG00000021917,Spcs1,Gene Expression,0.07477101225755524,0.0,0.0,14879,1.7421490490258245,5140
ENSMUSG00000009356,Lpo,Gene Expression,0.07476844060021752,0.0,0.0,876,0.1497199161794568,776
ENSMUSG00000060090,Rp2,Gene Expression,0.07475186864386522,0.0,0.0,3948,0.5571974639147395,2711
ENSMUSG00000003099,Ppp5c,Gene Expression,0.07467361197832671,0.0,0.0,11725,1.3503821183090021,4780
ENSMUSG00000037523,Mavs,Gene Expression,0.07467180886752776,0.0,0.0,2628,0.360646459859405,1889
ENSMUSG00000021130,Galnt16,Gene Expression,0.07462534320330451,0.0,0.0,2128,0.2440114537116818,1617
ENSMUSG00000038780,Smurf1,Gene Expression,0.07462139469939853,0.0,0.0,7941,0.9925749699082426,4082
ENSMUSG00000021598,Med10,Gene Expression,0.07462067724380392,0.0,0.0,7936,0.9059329179841114,3887
ENSMUSG00000003161,Sri,Gene Expression,0.0745970019232038,0.0,0.0,22458,2.8908577682535137,6097
ENSMUSG00000023911,Flywch2,Gene Expression,0.07452219216222981,0.0,0.0,3471,0.44318564518067105,2458
ENSMUSG00000038121,Fam210a,Gene Expression,0.07450879000917139,0.0,0.0,16851,2.1482372725069685,5649
ENSMUSG00000005103,Wdr1,Gene Expression,0.07449432630697145,0.0,0.0,14023,1.7342680722001182,5289
ENSMUSG00000034006,Pqlc1,Gene Expression,0.07447341339163299,0.0,0.0,3031,0.3483763836938104,2068
ENSMUSG00000037552,Plekhg2,Gene Expression,0.074445036255221,0.0,0.0,2481,0.40919383992306113,1786
ENSMUSG00000024959,Bad,Gene Expression,0.07435509694058287,0.0,0.0,14884,1.8030423678633516,5270
ENSMUSG00000028653,Trit1,Gene Expression,0.07435487383213847,0.0,0.0,4783,0.5310536950070214,2932
ENSMUSG00000045098,Kmt5b,Gene Expression,0.07434981135013652,0.0,0.0,8988,1.0919688751337937,4278
